CustomerID,Month,Industry,Country,Revenue_MEUR,EBITDA_MEUR,EBITDA_Margin,Operating_Cash_Flow_MEUR,Free_Cash_Flow_MEUR,Loan_Amount_MEUR,Collateral_Value_MEUR,PD_pct,LGD_pct,Interest_Rate_pct,Days_Past_Due,Risk_Rating_1to10,Net_Debt_to_EBITDA,Debt_to_Equity,Interest_Coverage,ROIC_pct,Stage,Covenant_Breach
C1443,2024-10-01,Construction,Sweden,35.1,5.3,0.151,5.18,4.17,10.95,12.51,16.36,38.17,6.59,33,5,3.0,2.59,8.02,1.12,2,N
C1443,2024-11-01,Construction,Sweden,32.77,4.77,0.1456,5.23,3.12,10.95,11.83,13.99,43.18,6.59,27,5,2.96,2.59,7.04,5.39,1,N
C1443,2024-12-01,Construction,Sweden,30.67,4.41,0.1438,3.46,2.25,10.95,13.09,15.46,33.21,6.59,37,5,2.89,2.59,4.75,4.45,2,N
C1444,2024-01-01,Logistics,Poland,25.19,3.59,0.1425,2.61,1.04,5.26,5.43,10.76,71.48,6.89,44,9,3.64,2.88,9.99,4.16,2,Y
C1444,2024-02-01,Logistics,Poland,26.63,3.39,0.1274,2.6,1.67,5.26,5.95,10.31,76.47,6.89,42,9,3.46,2.88,9.01,6.2,2,Y
C1444,2024-03-01,Logistics,Poland,27.85,3.88,0.1392,2.8,2.25,5.26,5.83,9.83,75.23,6.89,46,9,3.6,2.88,10.76,7.45,2,Y
C1444,2024-04-01,Logistics,Poland,28.21,4.08,0.1446,3.66,2.19,5.26,5.45,12.58,76.67,6.89,47,9,3.02,2.88,12.08,6.99,2,Y
C1444,2024-05-01,Logistics,Poland,27.39,3.5,0.1278,3.67,3.17,5.26,5.64,11.23,75.71,6.89,37,9,3.11,2.88,9.49,7.85,2,Y
C1444,2024-06-01,Logistics,Poland,26.3,2.95,0.1121,2.5,1.55,5.26,5.96,10.74,73.97,6.89,30,9,1.96,2.88,9.75,4.95,2,Y
C1444,2024-07-01,Logistics,Poland,27.73,3.2,0.1155,3.02,2.7,5.26,5.83,10.98,76.3,6.89,50,9,3.26,2.88,9.8,8.2,2,Y
C1444,2024-08-01,Logistics,Poland,28.5,2.91,0.102,2.99,1.66,5.26,5.84,12.49,70.39,6.89,43,9,3.46,2.88,8.14,3.81,2,Y
C1444,2024-09-01,Logistics,Poland,28.98,2.62,0.0905,1.86,1.41,5.26,5.69,11.17,71.98,6.89,67,9,3.67,2.88,6.72,3.87,2,Y
C1444,2024-10-01,Logistics,Poland,31.68,2.9,0.0915,2.49,2.2,5.26,6.05,10.98,75.68,6.89,54,9,2.42,2.88,8.29,6.86,2,Y
C1444,2024-11-01,Logistics,Poland,34.22,2.82,0.0824,2.82,2.35,5.26,6.03,9.73,76.29,6.89,54,9,2.0,2.88,8.06,3.46,2,Y
C1444,2024-12-01,Logistics,Poland,35.8,2.47,0.069,2.6,1.78,5.26,6.01,9.79,78.97,6.89,59,9,2.68,2.88,6.59,6.21,2,Y
C1445,2024-01-01,Utilities,Czech Republic,115.44,33.04,0.2862,24.5,12.6,34.16,23.47,8.29,76.06,4.78,0,1,1.85,2.92,15.0,8.11,1,N
C1445,2024-02-01,Utilities,Czech Republic,124.71,38.54,0.3091,28.82,26.22,34.16,21.64,6.94,77.98,4.78,0,1,1.35,2.92,15.0,6.05,1,N
C1445,2024-03-01,Utilities,Czech Republic,125.11,36.17,0.2891,33.34,28.0,34.16,23.86,7.97,69.78,4.78,0,1,2.4,2.92,15.0,8.25,1,N
C1445,2024-04-01,Utilities,Czech Republic,133.16,37.47,0.2814,39.5,31.1,34.16,24.1,8.11,72.22,4.78,0,1,3.56,2.92,15.0,6.85,1,N
C1445,2024-05-01,Utilities,Czech Republic,130.08,34.89,0.2682,37.51,27.71,34.16,21.7,7.58,72.28,4.78,0,1,2.87,2.92,15.0,6.52,1,N
C1445,2024-06-01,Utilities,Czech Republic,132.34,33.54,0.2534,26.0,19.47,34.16,21.3,6.31,74.74,4.78,6,1,3.07,2.92,15.0,5.22,1,N
C1445,2024-07-01,Utilities,Czech Republic,123.25,30.74,0.2494,26.59,13.75,34.16,23.6,6.41,76.99,4.78,5,1,2.24,2.92,15.0,6.87,1,N
C1445,2024-08-01,Utilities,Czech Republic,120.95,30.06,0.2486,32.96,18.9,34.16,22.62,7.21,71.76,4.78,21,1,2.9,2.92,15.0,6.39,1,N
C1445,2024-09-01,Utilities,Czech Republic,123.43,30.56,0.2476,29.31,23.08,34.16,21.61,7.21,66.41,4.78,30,1,3.63,2.92,15.0,9.77,1,N
C1445,2024-10-01,Utilities,Czech Republic,115.36,28.54,0.2474,30.4,23.32,34.16,23.31,8.92,71.76,4.78,23,1,2.17,2.92,15.0,5.62,1,N
C1445,2024-11-01,Utilities,Czech Republic,115.14,28.86,0.2507,25.05,21.12,34.16,23.5,7.61,68.99,4.78,7,1,3.04,2.92,15.0,8.25,1,N
C1445,2024-12-01,Utilities,Czech Republic,116.7,29.38,0.2517,25.97,20.32,34.16,22.14,7.48,71.59,4.78,9,1,1.97,2.92,15.0,4.6,1,N
C1446,2024-01-01,Healthcare,Austria,13.96,0.9,0.0645,0.71,0.7,4.71,5.67,2.09,42.96,5.6,35,7,3.28,2.91,3.47,5.88,2,N
C1446,2024-02-01,Healthcare,Austria,14.35,1.01,0.0706,0.75,0.62,4.71,5.74,2.6,43.73,5.6,35,7,3.19,2.91,1.94,5.04,2,N
C1446,2024-03-01,Healthcare,Austria,14.64,0.84,0.0576,0.87,0.65,4.71,5.93,3.07,43.97,5.6,49,7,2.73,2.91,4.74,5.13,2,N
C1446,2024-04-01,Healthcare,Austria,15.2,0.93,0.0609,0.75,0.33,4.71,5.71,1.95,39.35,5.6,54,7,3.56,2.91,3.64,6.49,2,N
C1446,2024-05-01,Healthcare,Austria,15.97,0.75,0.047,0.74,0.54,4.71,5.6,1.48,45.51,5.6,57,7,3.03,2.91,3.38,2.15,2,N
C1446,2024-06-01,Healthcare,Austria,16.35,0.78,0.0475,0.77,0.53,4.71,5.49,4.26,45.56,5.6,57,7,1.58,2.91,3.58,8.53,2,N
C1446,2024-07-01,Healthcare,Austria,17.29,0.87,0.0502,0.77,0.56,4.71,6.11,4.16,48.87,5.6,51,7,2.54,2.91,4.79,12.16,2,N
C1446,2024-08-01,Healthcare,Austria,17.1,0.76,0.0443,0.67,0.42,4.71,5.95,3.19,45.26,5.6,56,7,2.1,2.91,5.22,7.17,2,N
C1446,2024-09-01,Healthcare,Austria,16.72,0.83,0.0494,0.89,0.67,4.71,5.6,0.3,43.22,5.6,42,7,2.97,2.91,2.12,3.7,2,N
C1446,2024-10-01,Healthcare,Austria,16.65,0.84,0.0507,0.93,0.92,4.71,6.11,1.79,45.56,5.6,47,7,3.17,2.91,1.27,3.06,2,N
C1446,2024-11-01,Healthcare,Austria,17.3,0.72,0.0416,0.55,0.4,4.71,6.0,3.06,40.67,5.6,58,7,2.38,2.91,1.88,4.75,2,N
C1446,2024-12-01,Healthcare,Austria,17.01,0.95,0.0559,0.74,0.49,4.71,5.67,3.32,47.78,5.6,69,7,3.64,2.91,3.96,7.33,2,Y
C1447,2024-01-01,Media & Entertainment,Ireland,13.63,3.15,0.231,2.4,2.23,3.84,2.43,2.19,33.77,8.06,50,8,0.68,1.64,10.25,8.92,2,Y
C1447,2024-02-01,Media & Entertainment,Ireland,12.95,3.03,0.2337,2.18,1.09,3.84,2.36,2.78,32.98,8.06,62,8,0.62,1.64,9.46,4.66,2,Y
C1447,2024-03-01,Media & Entertainment,Ireland,13.0,3.08,0.2368,2.8,2.5,3.84,2.35,2.32,33.01,8.06,99,9,2.88,1.64,11.36,5.84,3,Y
C1447,2024-04-01,Media & Entertainment,Ireland,13.89,3.42,0.2464,2.71,1.46,3.84,2.42,3.48,40.94,8.06,99,10,0.1,1.64,12.1,5.05,3,Y
C1447,2024-05-01,Media & Entertainment,Ireland,14.28,3.14,0.2199,2.69,1.82,3.84,2.29,3.98,34.86,8.06,109,10,1.54,1.64,9.6,7.49,3,Y
C1447,2024-06-01,Media & Entertainment,Ireland,14.12,3.03,0.2146,2.45,1.8,3.84,2.21,1.78,33.3,8.06,99,10,2.74,1.64,11.24,6.62,3,Y
C1447,2024-07-01,Media & Entertainment,Ireland,14.76,3.27,0.2213,2.82,2.72,3.84,2.39,3.82,36.6,8.06,95,10,2.19,1.64,8.17,6.3,3,Y
C1447,2024-08-01,Media & Entertainment,Ireland,15.59,3.45,0.2214,2.71,1.83,3.84,2.4,4.03,37.04,8.06,97,10,1.17,1.64,10.23,5.29,3,Y
C1447,2024-09-01,Media & Entertainment,Ireland,13.71,2.95,0.2149,2.55,1.29,3.84,2.18,2.09,36.57,8.06,90,10,1.96,1.64,9.06,5.48,2,Y
C1447,2024-10-01,Media & Entertainment,Ireland,14.12,3.27,0.2318,3.03,2.62,3.84,2.39,4.57,33.2,8.06,87,10,2.44,1.64,11.03,8.62,2,Y
C1447,2024-11-01,Media & Entertainment,Ireland,14.44,3.36,0.2323,3.45,2.41,3.84,2.27,2.46,39.58,8.06,91,10,1.54,1.64,10.14,2.26,3,Y
C1447,2024-12-01,Media & Entertainment,Ireland,13.78,3.5,0.2539,2.78,1.51,3.84,2.25,2.47,30.47,8.06,89,10,1.7,1.64,10.33,6.78,2,Y
C1448,2024-01-01,Manufacturing,Denmark,71.05,9.24,0.13,8.56,6.28,18.19,18.1,7.4,62.95,9.12,19,7,3.43,3.06,5.63,3.32,2,N
C1448,2024-02-01,Manufacturing,Denmark,68.83,9.48,0.1377,8.25,6.87,18.19,17.28,6.95,61.77,9.12,24,7,2.88,3.06,6.92,8.39,2,N
C1448,2024-03-01,Manufacturing,Denmark,70.14,9.85,0.1404,8.92,7.06,18.19,19.03,8.85,65.89,9.12,28,7,3.27,3.06,5.51,7.67,2,N
C1448,2024-04-01,Manufacturing,Denmark,68.92,9.7,0.1407,8.97,4.37,18.19,19.3,6.15,70.14,9.12,31,7,3.86,3.06,5.76,3.79,2,N
C1448,2024-05-01,Manufacturing,Denmark,70.03,9.28,0.1325,7.05,6.0,18.19,18.22,5.38,65.87,9.12,37,7,2.93,3.06,4.91,10.16,2,N
C1448,2024-06-01,Manufacturing,Denmark,71.03,10.05,0.1415,8.28,4.96,18.19,18.18,7.59,66.17,9.12,40,7,2.16,3.06,5.82,6.54,2,N
C1448,2024-07-01,Manufacturing,Denmark,69.49,10.07,0.1449,10.51,9.88,18.19,19.46,5.61,63.04,9.12,51,7,2.98,3.06,3.84,6.16,2,N
C1448,2024-08-01,Manufacturing,Denmark,71.6,10.22,0.1428,8.45,4.76,18.19,18.93,6.87,68.8,9.12,48,7,3.43,3.06,4.46,5.19,2,N
C1448,2024-09-01,Manufacturing,Denmark,75.68,10.73,0.1418,7.83,6.55,18.19,17.39,7.98,62.2,9.12,32,7,2.81,3.06,5.23,9.06,2,N
C1448,2024-10-01,Manufacturing,Denmark,75.49,11.36,0.1505,10.91,8.55,18.19,19.26,7.31,70.76,9.12,23,7,2.68,3.06,5.85,7.1,2,N
C1448,2024-11-01,Manufacturing,Denmark,78.12,13.26,0.1698,14.31,11.19,18.19,18.45,8.35,63.94,9.12,26,7,3.07,3.06,7.03,3.08,2,N
C1448,2024-12-01,Manufacturing,Denmark,76.51,12.66,0.1655,13.6,10.35,18.19,17.13,6.86,68.61,9.12,22,7,2.39,3.06,8.12,6.13,2,N
C1449,2024-01-01,Tech SaaS,Czech Republic,69.65,13.17,0.1891,14.34,8.57,13.82,9.69,1.0,56.01,8.6,0,1,2.88,3.24,12.76,9.65,1,N
C1449,2024-02-01,Tech SaaS,Czech Republic,73.58,14.88,0.2023,15.11,12.61,13.82,9.66,0.75,54.6,8.6,0,1,3.32,3.24,12.12,7.84,1,N
C1449,2024-03-01,Tech SaaS,Czech Republic,78.83,15.01,0.1905,10.76,9.09,13.82,9.0,0.3,62.69,8.6,9,1,1.95,3.24,12.44,6.76,1,N
C1449,2024-04-01,Tech SaaS,Czech Republic,87.64,15.1,0.1723,14.23,9.33,13.82,9.36,0.82,58.68,8.6,0,1,2.83,3.24,14.58,7.2,1,N
C1449,2024-05-01,Tech SaaS,Czech Republic,86.45,14.89,0.1723,14.76,12.71,13.82,8.81,2.39,58.83,8.6,4,1,3.44,3.24,13.74,3.21,1,N
C1449,2024-06-01,Tech SaaS,Czech Republic,87.05,14.39,0.1653,11.34,5.95,13.82,9.6,0.3,60.14,8.6,0,1,2.11,3.24,11.79,10.13,1,N
C1449,2024-07-01,Tech SaaS,Czech Republic,86.18,13.39,0.1553,10.34,9.93,13.82,8.81,1.33,64.47,8.6,12,1,2.43,3.24,10.47,7.95,1,N
C1449,2024-08-01,Tech SaaS,Czech Republic,83.53,12.68,0.1518,11.85,5.94,13.82,9.78,1.45,59.51,8.6,2,1,3.35,3.24,11.76,7.0,1,N
C1449,2024-09-01,Tech SaaS,Czech Republic,84.91,12.34,0.1454,9.81,4.25,13.82,8.92,0.3,50.68,8.6,3,1,2.96,3.24,10.05,8.35,1,N
C1449,2024-10-01,Tech SaaS,Czech Republic,89.43,11.31,0.1265,10.41,5.54,13.82,9.25,0.74,58.45,8.6,8,1,3.92,3.24,9.45,5.66,1,N
C1449,2024-11-01,Tech SaaS,Czech Republic,88.53,11.6,0.1311,11.38,6.45,13.82,9.62,0.3,61.15,8.6,0,1,3.48,3.24,11.22,5.28,1,N
C1449,2024-12-01,Tech SaaS,Czech Republic,86.95,10.65,0.1225,11.38,7.35,13.82,9.1,0.93,64.63,8.6,0,1,3.01,3.24,10.65,5.53,1,N
C1450,2024-01-01,Financial Services,Switzerland,44.0,13.89,0.3157,11.75,7.23,8.12,6.75,27.71,59.97,6.67,0,3,1.61,1.92,15.0,2.34,1,N
C1450,2024-02-01,Financial Services,Switzerland,42.07,13.21,0.314,13.36,12.85,8.12,6.93,27.62,54.06,6.67,0,4,2.06,1.92,15.0,5.66,1,N
C1450,2024-03-01,Financial Services,Switzerland,40.59,13.41,0.3303,12.31,6.98,8.12,6.28,27.74,54.21,6.67,12,5,1.93,1.92,15.0,4.76,1,N
C1450,2024-04-01,Financial Services,Switzerland,40.65,13.08,0.3218,9.88,7.7,8.12,6.3,28.57,58.18,6.67,11,6,0.73,1.92,15.0,6.76,1,N
C1450,2024-05-01,Financial Services,Switzerland,39.91,12.91,0.3234,13.77,8.14,8.12,6.48,27.25,59.56,6.67,12,7,2.55,1.92,15.0,5.14,2,N
C1450,2024-06-01,Financial Services,Switzerland,39.95,12.98,0.3249,12.07,11.29,8.12,6.35,27.16,61.58,6.67,0,8,2.21,1.92,15.0,5.34,2,Y
C1450,2024-07-01,Financial Services,Switzerland,40.3,13.03,0.3232,9.8,6.48,8.12,7.11,28.61,56.12,6.67,9,9,2.56,1.92,15.0,1.63,2,Y
C1450,2024-08-01,Financial Services,Switzerland,41.62,13.09,0.3144,12.9,10.86,8.12,6.62,29.82,60.08,6.67,12,10,2.71,1.92,15.0,5.5,2,Y
C1450,2024-09-01,Financial Services,Switzerland,43.19,13.26,0.307,9.66,3.81,8.12,6.49,27.7,54.93,6.67,21,10,1.6,1.92,15.0,5.79,2,Y
C1450,2024-10-01,Financial Services,Switzerland,44.46,13.58,0.3054,14.27,7.49,8.12,6.8,27.32,59.69,6.67,24,10,1.61,1.92,15.0,5.76,2,Y
C1450,2024-11-01,Financial Services,Switzerland,44.31,13.65,0.308,10.87,4.5,8.12,6.22,27.39,57.15,6.67,18,10,0.73,1.92,15.0,3.75,2,Y
C1450,2024-12-01,Financial Services,Switzerland,45.88,14.05,0.3062,11.21,5.11,8.12,6.18,30.0,59.73,6.67,34,10,1.4,1.92,15.0,8.28,2,Y
C1451,2024-01-01,Construction,Portugal,24.98,4.52,0.181,3.83,2.76,1.98,2.15,0.61,69.71,5.67,76,9,2.54,2.86,15.0,10.34,2,Y
C1451,2024-02-01,Construction,Portugal,23.82,4.29,0.1799,4.5,3.05,1.98,2.06,0.63,70.16,5.67,92,10,3.75,2.86,15.0,3.53,3,Y
C1451,2024-03-01,Construction,Portugal,23.67,4.1,0.1731,4.19,2.75,1.98,2.07,2.44,72.87,5.67,112,10,2.32,2.86,15.0,6.88,3,Y
C1451,2024-04-01,Construction,Portugal,23.97,4.03,0.1681,3.27,3.12,1.98,1.98,1.84,68.51,5.67,99,10,2.49,2.86,15.0,9.9,3,Y
C1451,2024-05-01,Construction,Portugal,23.51,4.19,0.178,3.87,3.06,1.98,1.93,1.61,73.56,5.67,104,10,2.37,2.86,15.0,3.55,3,Y
C1451,2024-06-01,Construction,Portugal,24.31,4.17,0.1717,3.53,2.19,1.98,1.99,0.3,69.6,5.67,113,10,2.55,2.86,15.0,2.47,3,Y
C1451,2024-07-01,Construction,Portugal,24.59,3.86,0.157,3.07,2.85,1.98,2.03,0.64,71.8,5.67,117,10,2.45,2.86,15.0,6.19,3,Y
C1451,2024-08-01,Construction,Portugal,23.9,3.34,0.1397,2.62,1.37,1.98,2.04,0.76,70.7,5.67,139,10,4.02,2.86,15.0,3.8,3,Y
C1451,2024-09-01,Construction,Portugal,23.46,3.51,0.1497,2.52,2.51,1.98,2.04,0.75,69.48,5.67,148,10,3.33,2.86,15.0,4.19,3,Y
C1451,2024-10-01,Construction,Portugal,23.46,3.1,0.132,3.23,2.87,1.98,2.11,1.25,71.95,5.67,160,10,1.79,2.86,15.0,7.04,3,Y
C1451,2024-11-01,Construction,Portugal,23.65,3.09,0.1306,2.91,1.83,1.98,2.17,2.26,62.22,5.67,153,10,2.37,2.86,15.0,3.38,3,Y
C1451,2024-12-01,Construction,Portugal,24.35,3.31,0.1358,3.24,2.72,1.98,2.03,0.3,72.13,5.67,151,10,3.09,2.86,15.0,7.09,3,Y
C1452,2024-01-01,Transportation,Germany,47.84,8.01,0.1673,7.5,5.32,8.41,8.18,3.77,62.33,5.16,51,6,0.91,1.84,15.0,5.88,2,N
C1452,2024-02-01,Transportation,Germany,46.17,8.14,0.1763,5.87,2.44,8.41,7.89,2.77,61.34,5.16,62,6,2.31,1.84,15.0,5.02,2,Y
C1452,2024-03-01,Transportation,Germany,45.55,8.28,0.1817,7.99,3.95,8.41,7.78,3.81,56.83,5.16,61,6,2.14,1.84,15.0,6.04,2,Y
C1452,2024-04-01,Transportation,Germany,46.67,8.78,0.1882,8.3,4.22,8.41,7.84,6.02,58.74,5.16,61,6,1.64,1.84,15.0,7.85,2,Y
C1452,2024-05-01,Transportation,Germany,46.25,9.48,0.2049,8.46,3.77,8.41,7.34,3.86,59.16,5.16,67,6,2.0,1.84,15.0,10.06,2,Y
C1452,2024-06-01,Transportation,Germany,46.49,9.91,0.2131,10.67,6.37,8.41,7.31,5.7,59.48,5.16,93,7,1.71,1.84,15.0,3.55,3,Y
C1452,2024-07-01,Transportation,Germany,46.6,9.57,0.2054,10.45,9.8,8.41,8.23,3.28,58.46,5.16,90,7,1.58,1.84,15.0,6.36,2,Y
C1452,2024-08-01,Transportation,Germany,46.55,9.09,0.1952,8.7,8.37,8.41,7.41,3.9,55.04,5.16,98,8,2.15,1.84,15.0,7.02,3,Y
C1452,2024-09-01,Transportation,Germany,49.0,9.77,0.1994,9.89,6.15,8.41,8.1,3.79,62.72,5.16,89,8,1.23,1.84,15.0,4.52,2,Y
C1452,2024-10-01,Transportation,Germany,51.57,11.29,0.2189,8.96,8.91,8.41,7.75,2.96,59.26,5.16,81,8,2.68,1.84,15.0,7.86,2,Y
C1452,2024-11-01,Transportation,Germany,49.73,11.25,0.2261,8.04,6.91,8.41,8.36,3.25,52.99,5.16,87,8,1.08,1.84,15.0,8.81,2,Y
C1452,2024-12-01,Transportation,Germany,45.84,10.88,0.2373,9.23,4.1,8.41,7.73,4.25,58.56,5.16,83,8,1.76,1.84,15.0,10.68,2,Y
C1453,2024-01-01,Transportation,Norway,133.39,34.93,0.2618,30.78,20.46,42.38,32.36,14.52,33.03,3.81,69,9,2.46,3.07,15.0,6.09,2,Y
C1453,2024-02-01,Transportation,Norway,126.67,33.41,0.2637,31.63,18.93,42.38,37.34,15.65,34.19,3.81,64,9,2.98,3.07,15.0,6.5,2,Y
C1453,2024-03-01,Transportation,Norway,127.84,34.77,0.2719,35.15,34.8,42.38,33.1,13.75,35.9,3.81,87,9,3.51,3.07,15.0,6.77,2,Y
C1453,2024-04-01,Transportation,Norway,126.21,34.29,0.2717,27.63,24.55,42.38,32.71,13.73,36.2,3.81,104,10,2.73,3.07,15.0,6.52,3,Y
C1453,2024-05-01,Transportation,Norway,123.56,31.44,0.2545,25.92,17.77,42.38,34.23,13.9,40.73,3.81,115,10,2.96,3.07,15.0,3.83,3,Y
C1453,2024-06-01,Transportation,Norway,114.62,28.03,0.2446,22.87,14.43,42.38,32.97,15.22,35.46,3.81,118,10,3.47,3.07,15.0,6.2,3,Y
C1453,2024-07-01,Transportation,Norway,106.87,26.18,0.245,22.79,17.85,42.38,36.0,13.47,34.02,3.81,131,10,3.01,3.07,13.16,6.05,3,Y
C1453,2024-08-01,Transportation,Norway,111.2,27.15,0.2441,22.47,11.58,42.38,36.72,13.02,30.12,3.81,133,10,3.33,3.07,15.0,4.41,3,Y
C1453,2024-09-01,Transportation,Norway,119.22,27.52,0.2308,27.54,21.51,42.38,36.24,12.9,36.12,3.81,135,10,3.55,3.07,15.0,7.16,3,Y
C1453,2024-10-01,Transportation,Norway,133.22,32.93,0.2472,32.04,26.51,42.38,32.66,15.77,33.28,3.81,135,10,2.98,3.07,15.0,6.51,3,Y
C1453,2024-11-01,Transportation,Norway,132.11,31.6,0.2392,28.15,18.08,42.38,35.75,15.4,41.87,3.81,143,10,3.86,3.07,15.0,6.45,3,Y
C1453,2024-12-01,Transportation,Norway,124.57,29.17,0.2342,28.13,24.99,42.38,36.67,15.49,34.87,3.81,136,10,2.43,3.07,15.0,3.42,3,Y
C1454,2024-01-01,Logistics,Italy,248.14,57.15,0.2303,42.44,32.49,72.44,55.49,14.35,52.44,3.69,5,3,1.37,1.65,15.0,6.26,1,N
C1454,2024-02-01,Logistics,Italy,248.96,57.1,0.2294,42.17,16.89,72.44,57.21,15.87,59.16,3.69,12,3,0.44,1.65,15.0,7.08,1,N
C1454,2024-03-01,Logistics,Italy,249.68,58.16,0.2329,49.83,31.92,72.44,57.5,16.15,61.1,3.69,12,3,2.34,1.65,15.0,4.91,1,N
C1454,2024-04-01,Logistics,Italy,253.94,57.22,0.2253,41.54,30.93,72.44,51.87,13.14,53.27,3.69,7,3,2.22,1.65,15.0,6.67,1,N
C1454,2024-05-01,Logistics,Italy,244.55,58.32,0.2385,54.03,36.9,72.44,52.73,14.16,59.3,3.69,18,3,1.64,1.65,15.0,5.04,1,N
C1454,2024-06-01,Logistics,Italy,243.56,55.53,0.228,54.49,50.03,72.44,52.33,15.88,59.45,3.69,7,3,0.96,1.65,15.0,7.52,1,N
C1454,2024-07-01,Logistics,Italy,236.13,58.88,0.2493,52.12,43.04,72.44,50.69,14.11,61.8,3.69,0,3,2.78,1.65,15.0,7.24,1,N
C1454,2024-08-01,Logistics,Italy,225.86,52.82,0.2339,51.8,34.48,72.44,53.56,15.09,54.64,3.69,1,3,0.53,1.65,15.0,11.53,1,N
C1454,2024-09-01,Logistics,Italy,226.12,50.66,0.224,53.26,52.44,72.44,50.25,13.79,55.48,3.69,8,3,1.39,1.65,15.0,4.72,1,N
C1454,2024-10-01,Logistics,Italy,231.92,54.33,0.2343,48.76,24.06,72.44,54.92,15.01,61.17,3.69,17,3,2.05,1.65,15.0,7.15,1,N
C1454,2024-11-01,Logistics,Italy,242.27,57.0,0.2353,43.04,32.03,72.44,52.93,13.8,61.81,3.69,16,3,1.69,1.65,15.0,9.65,1,N
C1454,2024-12-01,Logistics,Italy,245.38,57.23,0.2332,44.13,27.48,72.44,57.29,15.32,46.83,3.69,13,3,2.07,1.65,15.0,10.79,1,N
C1455,2024-01-01,Chemicals,Germany,8.93,0.87,0.0973,0.67,0.27,1.01,1.23,9.28,34.3,7.47,7,2,1.21,1.25,11.02,7.12,1,N
C1455,2024-02-01,Chemicals,Germany,9.07,0.72,0.0797,0.73,0.54,1.01,1.19,8.31,34.36,7.47,7,2,1.4,1.25,6.31,7.05,1,N
C1455,2024-03-01,Chemicals,Germany,9.36,0.71,0.0759,0.56,0.43,1.01,1.08,9.49,40.7,7.47,0,2,0.5,1.25,8.87,10.6,1,N
C1455,2024-04-01,Chemicals,Germany,8.69,0.63,0.0725,0.52,0.44,1.01,1.09,8.0,36.92,7.47,0,2,1.3,1.25,6.72,7.9,1,N
C1455,2024-05-01,Chemicals,Germany,8.07,0.51,0.0633,0.38,0.34,1.01,1.17,10.57,33.58,7.47,0,2,0.12,1.25,5.92,6.5,1,N
C1455,2024-06-01,Chemicals,Germany,8.07,0.57,0.0703,0.54,0.46,1.01,1.13,9.43,30.19,7.47,0,2,1.54,1.25,6.9,8.36,1,N
C1455,2024-07-01,Chemicals,Germany,8.27,0.41,0.049,0.34,0.16,1.01,1.16,7.2,36.65,7.47,0,2,0.94,1.25,2.98,6.82,1,N
C1455,2024-08-01,Chemicals,Germany,8.17,0.45,0.0553,0.43,0.25,1.01,1.14,9.7,35.38,7.47,0,2,2.56,1.25,3.34,3.97,1,N
C1455,2024-09-01,Chemicals,Germany,8.6,0.58,0.0675,0.54,0.27,1.01,1.2,10.75,36.4,7.47,0,2,1.52,1.25,5.43,6.47,1,N
C1455,2024-10-01,Chemicals,Germany,8.4,0.45,0.0532,0.32,0.18,1.01,1.13,8.96,38.69,7.47,0,2,1.69,1.25,4.76,4.02,1,N
C1455,2024-11-01,Chemicals,Germany,8.32,0.47,0.0561,0.5,0.31,1.01,1.07,8.26,30.64,7.47,0,2,1.09,1.25,5.11,3.96,1,N
C1455,2024-12-01,Chemicals,Germany,8.6,0.48,0.0561,0.5,0.31,1.01,1.18,7.79,36.49,7.47,0,2,0.39,1.25,6.86,6.75,1,N
C1456,2024-01-01,Utilities,Austria,24.11,4.24,0.176,4.34,4.0,4.5,2.77,1.83,61.49,4.69,0,1,0.1,0.79,15.0,5.29,1,N
C1456,2024-02-01,Utilities,Austria,24.33,4.35,0.1788,4.14,2.71,4.5,2.5,0.84,57.41,4.69,32,1,0.7,0.79,15.0,5.17,2,N
C1456,2024-03-01,Utilities,Austria,24.65,4.41,0.1789,3.17,2.73,4.5,2.69,0.3,59.64,4.69,37,1,0.32,0.79,15.0,5.76,2,N
C1456,2024-04-01,Utilities,Austria,25.22,4.26,0.1687,4.04,2.33,4.5,2.66,0.99,63.18,4.69,44,1,1.45,0.79,15.0,5.96,2,N
C1456,2024-05-01,Utilities,Austria,24.28,3.97,0.1635,3.35,1.79,4.5,2.75,1.11,59.98,4.69,33,1,1.44,0.79,15.0,4.08,2,N
C1456,2024-06-01,Utilities,Austria,23.82,4.03,0.1692,3.37,1.95,4.5,2.78,0.3,59.89,4.69,45,1,0.1,0.79,15.0,3.41,2,N
C1456,2024-07-01,Utilities,Austria,22.3,3.43,0.1539,3.18,2.38,4.5,2.83,0.86,60.1,4.69,45,1,0.81,0.79,15.0,8.07,2,N
C1456,2024-08-01,Utilities,Austria,22.9,3.59,0.157,3.37,2.66,4.5,2.66,1.88,59.69,4.69,39,1,0.82,0.79,15.0,6.6,2,N
C1456,2024-09-01,Utilities,Austria,24.16,3.99,0.165,3.25,2.74,4.5,2.71,2.1,63.45,4.69,36,1,1.46,0.79,15.0,4.77,2,N
C1456,2024-10-01,Utilities,Austria,24.98,4.08,0.1634,3.8,2.49,4.5,2.55,2.93,62.0,4.69,36,1,0.45,0.79,15.0,5.09,2,N
C1456,2024-11-01,Utilities,Austria,24.9,3.9,0.1565,3.38,2.98,4.5,2.68,2.67,61.19,4.69,14,1,1.29,0.79,15.0,8.38,1,N
